ID, training_time_hms, training_time_s, predictor, rs, disc_func, psi_model, rbf, shape_param, pts_dist, optimizer, N, n_eval, max_epochs, tot_epochs, lr_factor, lr_pat, es_pat, psimodel_only, loaded_psi, batch_psimod_only, trainperc_psimod_only, reg_fac
f4_VSKf_1521, 0:04:24.732834, 264.73283433914185, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 868, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:31.649528, 151.6495280265808, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:32.201760, 152.20176005363464, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:32.210466, 152.2104663848877, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:32.297776, 152.29777550697327, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:32.379098, 152.3790979385376, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:32.427267, 152.42726683616638, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:32.331694, 152.33169388771057, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:32.733790, 152.73379015922546, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:32.296075, 152.29607510566711, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_dNNVSK_1521, 0:02:32.562507, 152.56250667572021, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:06.115271, 306.1152710914612, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:05.665461, 305.665461063385, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:06.595201, 306.59520149230957, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:04.513627, 304.5136272907257, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:05.188835, 305.18883514404297, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:04.645939, 304.645938873291, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:04.779621, 304.7796211242676, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:06.082440, 306.08244037628174, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:06.053273, 306.05327320098877, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f3_VSKf_1521, 0:05:03.904400, 303.90440011024475, vsk_interpol, 9, disc_twoexps, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 1000, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f4_dNNVSK_729, 0:01:08.451362, 68.4513623714447, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f4_dNNVSK_729, 0:01:09.196032, 69.19603228569031, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.06, halton, adam_lr1e-4, 729, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f4_VSKf_1521, 0:04:38.470520, 278.47051978111267, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 868, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f4_VSKf_1521, 0:04:27.289196, 267.2891960144043, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 868, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f4_VSKf_1521, 0:04:23.619634, 263.61963391304016, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 868, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f4_VSKf_1521, 0:04:26.180906, 266.1809058189392, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 868, 0.5, 75, 550, True, False, 32, 0.8, 0.001
f4_dNNVSK_1089, 0:01:43.215008, 103.21500825881958, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f4_dNNVSK_1089, 0:01:43.302278, 103.30227756500244, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f4_dNNVSK_1089, 0:01:47.704964, 107.70496368408203, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.12, halton, adam_lr1e-4, 1089, 100, 2000, 2000, 0.5, 75, 550, False, False, 32, 0.8, 0.001
f4_VSKf_1521, 0:04:36.042657, 276.04265689849854, vsk_interpol, 8, acetone_surface, deltaresnet_000, matern_c2, 0.48, halton, adam_lr1e-4, 1521, 100, 1000, 868, 0.5, 75, 550, True, False, 32, 0.8, 0.001
